id	Всего сообщений	Сообщений ученика	Сообщений учителя
181584236	4	4	0
181536351	4	4	0
181532393	4	4	0
181525202	1	1	0
181519938	3	3	0
181505165	4	4	0
181488104	4	4	0
181456301	3	3	0
181352240	1	1	0
181329852	3	3	0
181246250	11	5	6
181204735	7	5	2
181191805	3	3	0
181118811	1	1	0
181117196	5	4	1
181110701	4	4	0
181104728	3	3	0
181083416	4	4	0
181021865	4	4	0
180964739	4	4	0
180899944	7	5	2
180811915	9	6	3
180689050	4	4	0
180598624	4	4	0
180484724	8	5	3
180441691	4	4	0
180398658	4	4	0
180360775	1	1	0
180332712	4	2	2
180186349	3	3	0
180174464	6	5	1
180000718	33	13	20
179954913	4	4	0
179928629	1	1	0
179905375	1	1	0
179816400	4	4	0
179814765	4	4	0
179707919	4	4	0
179629986	4	4	0
179620235	3	3	0
179457549	3	3	0
179417589	4	4	0
179372721	4	4	0
179356442	5	4	1
179354568	4	4	0
179354264	4	4	0
179301576	4	4	0
179294603	3	3	0
179113762	4	4	0
179026125	4	4	0
178845795	5	3	2
178801808	3	2	1
178762269	1	1	0
178685361	4	4	0
178649073	4	4	0
178607246	4	4	0
178505232	6	5	1
178478649	4	4	0
178457786	4	4	0
178343130	4	4	0
178300186	7	4	3
178299222	6	5	1
178206646	9	6	3
178112851	19	10	9
178012692	4	4	0
177974964	3	3	0
177960874	8	4	4
177939842	8	5	3
177786581	6	5	1
177742209	1	1	0
177631519	1	1	0
177539526	14	8	6
177499012	4	4	0
177493405	6	4	2
177431773	3	3	0
177400233	4	4	0
177323955	3	3	0
177312664	10	4	6
177210097	10	7	3
177176484	4	4	0
177053489	4	4	0
177033203	4	4	0
176774829	2	2	0
176716083	6	5	1
176714696	4	4	0
176630811	2	2	0
176531709	4	4	0
176472634	4	4	0
176469482	8	6	2
176431868	4	4	0
176419463	4	4	0
176378550	7	5	2
176373428	4	4	0
176363891	4	4	0
176358332	8	6	2
176355692	9	5	4
176337946	2	2	0
176288973	5	4	1
176261827	4	4	0
176260623	9	6	3
176252813	11	8	3
176244115	4	4	0
176115908	4	4	0
176054243	3	3	0
176006130	1	1	0
175930227	3	3	0
175906122	8	4	4
175897417	4	4	0
175881722	13	8	5
175718971	3	3	0
175642253	1	1	0
175640524	1	1	0
175620684	1	1	0
175602247	6	5	1
175598449	1	1	0
175564082	1	1	0
175535385	14	7	7
175533906	4	4	0
175346634	8	4	4
175310932	4	4	0
175280960	3	3	0
175248201	3	3	0
175169553	11	8	3
175145716	3	3	0
175017016	4	4	0
174993665	4	4	0
174981799	4	4	0
174728238	1	1	0
174722615	1	1	0
174684122	4	4	0
174583788	5	4	1
174498789	10	7	3
174485423	6	4	2
174476587	3	3	0
174470517	5	4	1
174410736	4	4	0
174344306	3	3	0
174301357	5	3	2
174216737	4	4	0
174195486	1	1	0
174103594	3	3	0
174044588	4	4	0
174044398	6	5	1
173976809	4	4	0
173973171	4	4	0
173806541	4	4	0
173740158	3	3	0
173695385	1	1	0
173646940	11	7	4
173632931	4	4	0
173595446	1	1	0
173587596	12	7	5
173584270	1	1	0
173465036	4	4	0
173447194	3	3	0
173437833	2	1	1
173315406	10	5	5
173283500	5	4	1
173280761	11	7	4
173264858	4	4	0
173189180	4	2	2
173160994	4	4	0
173026220	8	6	2
173017583	1	1	0
172967182	4	4	0
172957119	2	2	0
172885706	4	4	0
172829771	4	4	0
172728007	4	4	0
172724515	3	3	0
172706412	23	9	14
172698345	13	7	6
172690872	8	6	2
172580275	4	4	0
172537200	10	6	4
172524089	1	1	0
172512249	5	3	2
172483984	4	4	0
172394132	4	4	0
172368474	10	7	3
172354442	3	3	0
172309397	4	4	0
172275025	4	4	0
172149113	3	3	0
172130725	4	4	0
172067954	4	4	0
171978563	18	9	9
171963575	8	5	3
171832699	8	6	2
171820635	7	5	2
171738747	4	4	0
171712468	3	3	0
171593897	21	10	11
171590094	6	5	1
171552075	3	3	0
171506855	8	5	3
171469535	3	3	0
171468206	9	6	3
171430715	3	3	0
171412500	1	1	0
171372531	4	4	0
171222612	7	5	2
171048464	4	4	0
171010930	4	4	0
170992162	6	5	1
170975162	6	5	1
170872395	3	3	0
170866230	3	3	0
170831912	6	5	1
170801615	4	4	0
170715565	4	4	0
170624273	3	3	0
170607649	4	4	0
170558054	1	1	0
170539859	10	5	5
170469666	4	4	0
170453549	3	3	0
170373791	10	7	3
170366968	4	4	0
170171244	4	4	0
170162992	4	4	0
170103551	4	4	0
170042489	6	5	1
170011697	11	7	4
169988857	1	1	0
169941911	6	5	1
169720913	4	4	0
169709378	4	4	0
169533675	4	4	0
169444691	8	5	3
169311433	3	3	0
169250256	3	2	1
169241151	4	4	0
169230287	4	4	0
169199939	3	3	0
169143287	7	6	1
169132634	4	4	0
169118056	4	4	0
169004726	4	4	0
168976714	6	5	1
168956344	3	3	0
168955145	4	4	0
168889162	5	3	2
168879500	4	4	0
168786623	7	5	2
168752981	1	1	0
168719710	6	4	2
168636879	4	4	0
168631207	4	4	0
168611748	4	4	0
168573375	5	3	2
168541495	5	4	1
168533672	6	5	1
168527448	6	5	1
168403548	6	4	2
168390302	4	4	0
168370222	6	5	1
168328603	3	3	0
168316981	12	5	7
168298256	5	4	1
168075524	7	5	2
168042604	4	4	0
168028520	6	5	1
168009301	4	4	0
167966970	1	1	0
167905815	18	10	8
167897631	4	4	0
167857368	1	1	0
167790623	3	3	0
167708952	9	6	3
167652286	3	3	0
167651612	3	2	1
167481412	4	4	0
167410848	1	1	0
167383780	3	3	0
167221837	3	3	0
167069216	3	3	0
166920595	4	4	0
166827474	6	3	3
166794749	21	11	10
166677404	4	4	0
166655614	4	4	0
166583158	4	4	0
166513850	4	4	0
166387606	4	4	0
166345903	4	4	0
166267002	4	4	0
166249337	7	5	2
166242029	3	3	0
166160743	7	5	2
166131487	4	4	0
166072246	6	5	1
166027066	4	4	0
166018963	3	3	0
165953490	4	4	0
165798318	6	5	1
165694275	4	4	0
165630215	4	4	0
165622140	9	4	5
165609684	6	5	1
165507418	4	4	0
165502894	12	8	4
165384544	4	4	0
165331530	14	7	7
165312781	9	6	3
165237068	4	4	0
165220098	3	3	0
165147556	4	4	0
165138755	3	3	0
165036734	4	4	0
165023835	3	3	0
165001954	17	10	7
164936800	4	4	0
164736193	4	4	0
164675942	1	1	0
164643240	11	9	2
164573819	4	4	0
164525259	3	3	0
164494716	3	3	0
164494454	39	15	24
164330824	4	4	0
164310257	4	4	0
164284669	4	4	0
164200468	4	4	0
164192726	6	5	1
164136233	4	4	0
164070736	2	2	0
164002830	3	3	0
163993908	4	4	0
163988855	4	4	0
163833698	6	5	1
163833219	4	4	0
163780493	6	5	1
163767918	4	4	0
163743474	4	4	0
163733300	1	1	0
163636248	4	4	0
163463202	10	6	4
163456184	52	25	27
163431248	1	1	0
163429275	13	7	6
163392156	4	4	0
163335929	1	1	0
163309554	4	4	0
163196412	12	8	4
163153705	4	4	0
163124374	8	6	2
163039961	15	9	6
163037271	9	5	4
163028915	10	7	3
163009220	3	3	0
162986170	4	4	0
162921204	1	1	0
162873059	4	4	0
162841107	6	5	1
162762352	4	4	0
162752124	3	3	0
162725923	2	2	0
162570064	4	4	0
162561014	8	6	2
162544595	4	4	0
162506000	4	4	0
162392378	9	6	3
162392075	8	3	5
162384494	4	4	0
162346689	4	4	0
162328889	11	6	5
162320163	6	5	1
162309255	4	4	0
162070832	4	4	0
161979913	6	5	1
161931375	3	3	0
161745150	17	9	8
161731944	4	4	0
161718808	3	3	0
161624403	4	4	0
161616635	14	7	7
161443229	4	4	0
161360058	4	4	0
161329216	4	4	0
161323041	1	1	0
161207928	4	4	0
161191318	1	1	0
161112257	17	7	10
161080339	4	4	0
161063133	1	1	0
161036160	4	4	0
161032821	4	4	0
160892001	3	3	0
160860790	4	4	0
160793218	3	3	0
160744436	7	5	2
160702816	3	3	0
160443316	4	4	0
160387501	4	4	0
160324530	12	7	5
160314119	2	2	0
160212733	4	4	0
160111160	9	6	3
160108355	5	4	1
159971879	4	4	0
159969005	1	1	0
159961370	5	4	1
159881151	4	4	0
159835787	1	1	0
159805068	4	4	0
159789576	4	4	0
159670724	6	5	1
159664428	4	4	0
159643761	4	4	0
159512124	3	3	0
159511817	4	4	0
159511817	4	4	0
159475803	1	1	0
159442030	1	1	0
159440857	4	4	0
159358226	11	6	5
159313296	15	9	6
159312454	1	1	0
159165367	6	5	1
159058677	4	4	0
159051118	4	4	0
158941664	4	3	1
158904569	4	4	0
158893298	4	4	0
158855750	4	4	0
158793630	3	2	1
158780500	4	4	0
158745733	4	4	0
158437950	4	4	0
158396712	4	4	0
158386861	4	4	0
158335442	4	2	2
158292105	4	4	0
158267405	4	4	0
158212106	1	1	0
158198942	4	4	0
158183847	4	4	0
158095174	8	4	4
157925722	4	4	0
157921069	6	5	1
157858667	4	4	0
157757275	14	7	7
157741980	3	3	0
157695896	3	3	0
157680998	11	5	6
157661492	3	3	0
157575810	4	4	0
157490821	8	6	2
157480699	1	1	0
157424783	3	3	0
157324098	4	4	0
157302512	3	3	0
157299826	9	6	3
157247884	12	6	6
157208107	3	3	0
157170894	1	1	0
157165802	8	6	2
157094123	9	6	3
157071734	4	4	0
157062840	6	5	1
157035384	4	4	0
156930466	1	1	0
156885720	4	4	0
156809804	4	4	0
156807842	25	13	12
156781955	4	4	0
156729930	6	5	1
156725888	4	4	0
156716554	1	1	0
156631390	6	5	1
156627780	4	4	0
156595459	8	6	2
156583658	8	6	2
156559185	12	7	5
156553361	8	6	2
156505901	4	4	0
156465828	3	3	0
156338978	4	4	0
156333378	4	4	0
156304740	4	4	0
156294202	4	4	0
156293511	4	4	0
156204740	8	6	2
156184984	5	4	1
156072757	4	4	0
155995327	4	4	0
155920095	9	6	3
155886172	4	4	0
155885354	4	4	0
155832823	4	4	0
155774659	4	4	0
155773384	8	5	3
155767464	4	4	0
155664084	1	1	0
155652355	4	4	0
155556540	17	9	8
155489848	4	4	0
155457178	20	11	9
155294311	4	4	0
155273319	1	1	0
155267589	4	4	0
155258347	9	6	3
155188817	4	3	1
155176237	4	4	0
155136891	4	4	0
155131147	2	2	0
155028781	4	4	0
154943612	4	4	0
154934051	6	5	1
154933542	4	4	0
154875415	6	5	1
154699801	16	9	7
154657021	5	4	1
154599016	4	4	0
154595519	1	1	0
154545511	8	4	4
154531232	3	3	0
154520881	7	4	3
154358287	4	4	0
154286664	4	4	0
154271092	4	4	0
154246544	5	4	1
154235029	4	4	0
154226027	4	4	0
154217821	11	7	4
154182793	1	1	0
154159746	6	5	1
154134550	18	9	9
154099456	4	4	0
154077393	10	5	5
153875811	1	1	0
153811114	8	4	4
153808327	13	7	6
153789856	12	7	5
153672357	4	4	0
153657732	4	4	0
153638967	3	3	0
153614968	5	4	1
153565836	3	3	0
153500181	4	4	0
153496426	12	8	4
153493894	1	1	0
153390868	8	5	3
153335785	4	4	0
153328838	4	4	0
153302537	8	5	3
153219005	4	4	0
153209521	6	5	1
153183699	4	3	1
153085592	4	4	0
153072737	3	3	0
153047891	4	4	0
153008504	7	5	2
152974465	4	4	0
152904282	8	5	3
152897506	4	4	0
152817998	8	6	2
152803874	4	4	0
152781075	4	4	0
152776167	1	1	0
152732147	4	4	0
152725561	10	6	4
152715665	4	4	0
152701874	12	8	4
152622278	4	4	0
152603338	4	4	0
152521825	1	1	0
152518189	4	4	0
152463186	4	4	0
152445912	10	7	3
152439149	12	6	6
152435959	4	4	0
152391425	8	5	3
152386089	1	1	0
152377203	22	10	12
152293740	1	1	0
152195273	3	3	0
152138842	4	4	0
152050171	4	4	0
152027544	4	4	0
152023769	4	4	0
152004305	1	1	0
151978478	9	6	3
151916404	6	4	2
151858595	9	6	3
151849994	1	1	0
151796374	3	3	0
151695412	2	2	0
151644405	7	5	2
151473200	15	10	5
151420895	1	1	0
151193771	4	4	0
151187501	3	3	0
151132899	4	4	0
151125409	6	5	1
151114444	1	1	0
151000912	4	4	0
150913498	4	4	0
150863953	4	4	0
150860002	4	4	0
150842818	3	3	0
150837137	9	6	3
150732915	9	6	3
150655127	11	6	5
150623207	3	3	0
150558943	3	3	0
150544012	4	4	0
150534193	3	3	0
150480199	1	1	0
150398005	3	3	0
150391945	4	4	0
149844705	3	3	0
149643300	3	3	0
149559708	9	7	2
149197159	4	4	0
149109309	17	5	12
149103263	4	4	0
149023704	4	4	0
148934971	4	4	0
148907256	4	4	0
148866899	7	5	2
148596909	16	8	8
148560663	5	4	1
148528460	8	6	2
148384888	4	4	0
148275759	4	4	0
148275334	16	9	7
148250832	5	4	1
148003740	4	4	0
147929044	4	4	0
147918925	1	1	0
147827536	4	4	0
147685315	4	4	0
147644037	3	3	0
147548665	3	3	0
147507738	3	3	0
147494341	3	3	0
147472442	4	4	0
147365557	15	8	7
147287076	4	4	0
147276363	4	4	0
147247257	1	1	0
147112318	12	7	5
147107677	4	4	0
146977596	3	3	0
146898270	9	6	3
146781003	3	3	0
146708922	9	6	3
146684679	7	5	2
146416118	3	3	0
146326788	4	4	0
146187461	4	4	0
146159272	4	4	0
146153214	1	1	0
146087706	1	1	0
146084779	4	4	0
146034440	4	4	0
145994777	28	14	14
145836537	4	4	0
145751974	4	4	0
145724524	4	4	0
145674580	4	4	0
145585661	10	7	3
145563445	6	4	2
145481563	4	4	0
145389306	4	4	0
145359406	5	4	1
145344160	4	4	0
145344074	1	1	0
145341907	9	5	4
145132887	4	4	0
145128063	4	4	0
145023899	4	4	0
145008335	1	1	0
144849623	4	4	0
144814227	4	4	0
144764742	4	4	0
144629554	3	3	0
144619468	4	4	0
144562795	1	1	0
144436289	6	2	4
144355715	4	4	0
144328965	1	1	0
144224807	3	3	0
144125964	1	1	0
144053215	3	3	0
144045668	4	3	1
143971415	4	4	0
143810645	4	4	0
143747024	3	3	0
143742706	3	3	0
143733310	4	4	0
143601678	3	3	0
143483918	6	5	1
143468556	4	4	0
143351952	8	6	2
143317722	4	4	0
143308235	4	4	0
143246222	4	4	0
143227236	4	4	0
143191519	4	4	0
143188892	3	3	0
143105501	3	3	0
143097228	13	7	6
143003723	4	4	0
142934668	1	1	0
142902146	4	4	0
142871362	1	1	0
142826644	4	4	0
142781950	4	4	0
142730513	4	4	0
142640598	4	4	0
142637524	7	5	2
142626024	4	4	0
142622575	10	7	3
142440009	6	4	2
142432700	15	9	6
142334069	3	3	0
142309434	1	1	0
142202810	4	4	0
142168775	3	3	0
142092377	3	3	0
142076332	3	3	0
141982168	8	5	3
141952230	4	4	0
141903278	6	4	2
141888720	4	4	0
141817768	3	3	0
141712867	4	4	0
141690639	4	4	0
141546416	4	4	0
141538514	4	4	0
141424226	15	8	7
141348786	4	4	0
141170123	11	7	4
141114720	3	3	0
140913672	4	4	0
140794783	6	4	2
140642508	4	4	0
140629803	7	5	2
140581594	7	5	2
140547127	3	3	0
140535812	4	4	0
140498087	5	3	2
140452492	4	4	0
140448462	13	6	7
140439112	6	5	1
140419245	6	5	1
140361576	1	1	0
140345204	6	5	1
140255829	6	5	1
140248558	4	4	0
140221062	1	1	0
140172686	4	4	0
140126122	4	4	0
140097611	3	3	0
140051172	4	4	0
140038551	8	6	2
140015379	4	4	0
139877769	2	2	0
139742657	6	5	1
139731050	4	4	0
139697624	16	9	7
139692090	1	1	0
139683750	4	2	2
139676610	4	4	0
139602793	14	8	6
139530991	3	3	0
139508193	3	3	0
139417774	3	3	0
139362532	4	4	0
139340378	2	2	0
139338420	4	4	0
139271603	8	6	2
139208601	7	4	3
139183168	8	6	2
139133946	8	6	2
139103316	13	8	5
139081379	4	4	0
139048474	9	6	3
139018839	4	4	0
139006231	4	4	0
139005140	4	4	0
138927457	4	4	0
138892044	3	3	0
138808864	12	7	5
138768957	4	4	0
138735830	4	4	0
138728798	4	4	0
138703859	4	4	0
138647158	9	6	3
138615673	3	3	0
138585345	4	4	0
138518696	6	5	1
138427195	4	4	0
138383200	4	4	0
138265811	4	4	0
138238315	3	3	0
138199350	3	3	0
138179256	4	4	0
138059927	7	5	2
138051514	7	4	3
138036314	4	4	0
137998291	3	3	0
137969443	3	2	1
137964580	4	4	0
137931664	18	9	9
137891983	3	3	0
137856530	3	3	0
137852446	5	4	1
137841683	3	3	0
137827076	4	4	0
137817307	4	4	0
137679728	4	4	0
137652774	7	5	2
137636712	3	3	0
137551136	8	6	2
137524658	4	4	0
137431987	6	5	1
137337848	4	4	0
137248236	3	3	0
137239595	1	1	0
137140989	4	4	0
137124215	4	4	0
137096070	2	2	0
137017971	1	1	0
136977473	2	2	0
136927814	4	4	0
136921658	3	3	0
136888849	4	4	0
136797895	4	4	0
136701090	4	4	0
136563780	1	1	0
136531756	4	4	0
136404702	4	4	0
136294872	4	4	0
136188114	4	4	0
136106973	8	6	2
136063114	3	3	0
136051218	4	4	0
136009498	4	4	0
135923255	4	4	0
135897371	7	4	3
135788324	10	5	5
135770286	13	8	5
135756056	4	4	0
135728014	3	3	0
135669031	4	4	0
135650949	4	4	0
135321466	4	4	0
135319172	8	6	2
135223278	4	4	0
135222129	4	4	0
135213076	3	3	0
134972173	4	4	0
134933520	4	4	0
134890901	4	4	0
134880398	4	4	0
134803008	4	4	0
134753202	3	3	0
134642787	7	5	2
134629894	9	7	2
134582691	4	4	0
134559934	4	4	0
134499467	10	6	4
134456044	1	1	0
134444888	4	4	0
134434156	4	4	0
134355819	4	4	0
134333561	4	4	0
134324730	4	4	0
134300124	7	5	2
134296255	4	4	0
134206205	4	4	0
134145374	6	5	1
134145054	4	4	0
134093639	4	4	0
133985246	4	4	0
133934649	6	5	1
133746200	10	7	3
133725452	4	4	0
133617967	8	6	2
133473589	1	1	0
133461862	1	1	0
133413975	5	4	1
133409412	6	4	2
133399781	4	4	0
133198177	4	4	0
133154202	4	4	0
133059244	4	4	0
132783990	6	5	1
132438622	1	1	0
132404170	10	7	3
132348834	3	3	0
132261923	4	4	0
132227821	12	7	5
132207336	14	6	8
132099781	3	3	0
131948327	4	4	0
131920948	1	1	0
131905995	6	5	1
131746656	4	4	0
131665584	1	1	0
131110687	11	6	5
130572283	8	6	2
130141324	4	4	0
129655845	3	3	0
129335435	3	3	0
129087905	14	11	3
128989122	4	4	0
128915033	3	3	0
128564069	3	3	0
128474765	7	4	3
128446585	1	1	0
128398485	5	4	1
127957856	6	5	1
127805088	10	5	5
127743583	5	3	2
127419772	7	5	2
127300788	4	4	0
127189052	4	4	0
126470119	3	2	1
126372658	4	4	0
126206749	3	3	0
126104359	1	1	0
126061818	11	7	4
125734249	4	4	0
125524157	5	4	1
124987984	1	1	0
124547526	33	16	17
124423905	6	5	1
124238366	6	5	1
124234873	5	3	2
124193999	3	3	0
124184246	5	4	1
124114179	3	3	0
123587138	4	4	0
123509594	4	4	0
123346543	2	2	0
123299423	5	4	1
123166618	10	6	4
123041241	4	4	0
122971117	5	4	1
122865511	4	4	0
122745046	3	3	0
122574859	6	4	2
122513193	4	4	0
122511930	9	6	3
122096139	4	4	0
122012646	4	4	0
121993710	3	3	0
121793476	4	4	0
121654020	4	4	0
121618508	9	6	3
121558648	4	4	0
121547311	4	4	0
121484345	11	6	5
121352474	14	8	6
121247808	1	1	0
121047890	10	6	4
120928081	4	4	0
120705749	3	3	0
120514227	4	4	0
120201047	4	4	0
119956612	4	4	0
119423184	4	4	0
119153937	9	4	5
118636583	2	2	0
118562526	19	6	13
118316329	3	3	0
118302123	9	6	3
118158463	3	3	0
118074006	4	4	0
117978184	1	1	0
117800597	1	1	0
117786650	9	6	3
117372985	1	1	0
117278647	4	4	0
116631336	4	4	0
116547531	4	4	0
116443738	4	4	0
115781926	10	6	4
115507325	4	4	0
115264673	4	2	2
115153219	7	5	2
114973959	9	6	3
114944196	4	4	0
114696884	3	3	0
114660237	4	4	0
114475060	3	3	0
114423194	4	4	0
113757643	38	20	18
113647642	8	5	3
113596367	2	2	0
113582842	4	4	0
113481422	14	8	6
112332094	4	4	0
112326054	4	4	0
112098748	4	4	0
111442829	1	1	0
111258959	4	4	0
110828641	11	6	5
110766906	4	4	0
110749423	4	4	0
110548399	5	4	1
110166209	12	8	4
109328894	4	4	0
109314748	4	4	0
109136969	4	4	0
109036736	4	4	0
109031099	3	3	0
108865848	4	4	0
108739314	8	5	3
108669272	4	4	0
108622887	4	4	0
108164723	4	4	0
107890724	3	3	0
107304324	8	6	2
107282449	4	4	0
106407801	20	11	9
106216305	4	4	0
106193896	12	6	6
106130929	4	4	0
105778623	12	7	5
105725870	3	3	0
105643443	4	4	0
105608778	10	6	4
105572503	4	4	0
104641066	6	5	1
104491554	9	6	3
104484588	4	4	0
104337291	4	3	1
104219662	4	4	0
104197809	1	1	0
104163527	4	4	0
104137430	1	1	0
104054107	3	3	0
103948089	4	4	0
103858985	4	4	0
103606874	8	6	2
103190577	15	10	5
103186189	4	4	0
103033154	11	7	4
102326295	4	4	0
102281319	3	3	0
102237881	4	4	0
101923698	15	9	6
101614665	8	5	3
101403339	1	1	0
101271999	12	9	3
101172671	5	4	1
101096448	16	8	8
101035049	4	4	0
101022755	3	3	0
100981818	4	4	0
100799760	7	6	1
100750223	8	5	3
100523061	4	4	0
99976386	4	4	0
99706760	6	5	1
99697450	4	4	0
99140204	4	4	0
99054392	9	6	3
98945643	4	4	0
98893425	8	3	5
98664523	4	4	0
98436728	4	4	0
98041372	8	6	2
97767284	6	4	2
97639908	1	1	0
97551151	3	3	0
97361692	3	3	0
97290760	1	1	0
97158978	3	3	0
97070233	1	1	0
96872202	10	7	3
96696405	6	5	1
96577286	4	4	0
96394329	4	4	0
96266908	6	5	1
96052406	1	1	0
95982169	6	5	1
95972690	4	4	0
95922315	15	9	6
95868073	4	4	0
95588597	1	1	0
95353552	8	6	2
95211652	1	1	0
95208794	5	4	1
94841549	1	1	0
94656317	4	4	0
94609815	4	4	0
94572572	20	11	9
94307171	8	6	2
94282967	6	4	2
94229612	11	7	4
94094381	4	4	0
93578568	4	4	0
93389653	4	4	0
92917475	11	7	4
92674931	4	4	0
92300983	5	4	1
91766348	21	12	9
91630176	3	3	0
91486282	4	4	0
91422220	1	1	0
91252589	3	2	1
91158320	4	4	0
90882764	14	8	6
90695351	20	8	12
90559339	4	4	0
90421192	9	6	3
90052558	4	4	0
89898502	7	5	2
89420172	1	1	0
89373877	4	4	0
89262465	1	1	0
89199827	3	3	0
89101935	3	3	0
88990337	4	4	0
88657782	4	4	0
88057688	8	4	4
88028938	1	1	0
87855847	4	4	0
87547629	12	8	4
87162435	4	4	0
86890892	13	8	5
86809838	4	4	0
86413958	11	6	5
85905532	8	6	2
85855759	4	4	0
85730844	4	4	0
85543625	4	4	0
85472926	4	4	0
85068964	4	4	0
85021181	3	3	0
84973097	2	2	0
84581493	1	1	0
84387110	4	4	0
84247841	3	3	0
84230666	1	1	0
84168529	4	4	0
83451826	7	5	2
83362217	4	4	0
83117410	6	5	1
83116808	7	5	2
82955166	4	4	0
82874928	5	4	1
81667688	8	6	2
81583171	4	4	0
81056386	3	3	0
81033736	8	6	2
80742402	4	4	0
80436175	6	5	1
80406398	9	6	3
79403426	6	5	1
79142810	4	4	0
78907669	7	5	2
78802563	3	3	0
78716978	1	1	0
78672091	14	7	7
78355078	3	3	0
78121516	9	6	3
78119939	1	1	0
78029608	4	4	0
78023611	13	7	6
76804686	3	3	0
76406857	4	4	0
75785096	5	4	1
75423482	1	1	0
75362824	11	6	5
74871459	4	4	0
74601239	12	5	7
74516147	4	4	0
74407730	9	6	3
74167423	4	4	0
74142932	4	3	1
74013427	4	4	0
74010829	4	2	2
73353362	4	4	0
73290165	1	1	0
73139072	4	4	0
73098453	4	4	0
73021807	1	1	0
72487394	11	7	4
72254557	8	6	2
71584315	1	1	0
71343962	6	5	1
71204071	6	4	2
71064834	9	6	3
70962983	3	3	0
70756279	1	1	0
70723328	4	4	0
70292694	6	3	3
70159374	4	4	0
69774297	4	4	0
69462846	3	3	0
69337530	6	4	2
69268730	4	4	0
69244707	4	4	0
68489420	4	3	1
68479616	4	4	0
67850793	1	1	0
67826896	3	3	0
67786648	3	3	0
67690400	11	6	5
67672289	7	5	2
67621481	4	4	0
67601307	4	4	0
67141257	5	4	1
67059258	4	4	0
66922583	3	3	0
66896628	7	5	2
66744523	4	4	0
66727603	4	4	0
66568701	4	4	0
66060755	9	4	5
66040059	3	3	0
65826186	1	1	0
65782497	4	4	0
65676704	4	4	0
65665351	4	4	0
65656895	1	1	0
65370543	9	6	3
65172828	4	4	0
64792021	12	8	4
64265586	4	4	0
64209471	3	3	0
64156005	17	11	6
63942052	3	3	0
63822831	4	4	0
63752069	3	3	0
63550257	1	1	0
62484258	1	1	0
62368690	15	7	8
61689239	6	5	1
61640405	4	4	0
61389404	23	12	11
61102358	1	1	0
60707957	10	7	3
60707791	3	3	0
60046035	4	4	0
59554891	4	4	0
59539957	4	4	0
59283667	1	1	0
58821772	4	4	0
58552226	10	7	3
58480824	10	7	3
58434460	9	6	3
58421688	6	4	2
58360125	3	3	0
58347016	3	3	0
58178019	16	9	7
58122526	1	1	0
57591451	4	4	0
56771374	1	1	0
56478050	3	3	0
56243256	3	3	0
56008305	3	3	0
55802472	10	6	4
55639169	3	3	0
55453428	18	10	8
55256682	8	6	2
55037516	1	1	0
54966517	4	4	0
54567370	18	7	11
53833619	4	4	0
53767964	4	4	0
52516001	3	3	0
51833894	1	1	0
51222738	4	4	0
51075092	5	4	1
50537485	11	8	3
50284050	1	1	0
49705697	13	8	5
49632849	6	5	1
49286719	4	4	0
47931318	4	4	0
47058676	4	4	0
46808863	3	3	0
46449489	4	4	0
45919868	4	4	0
45914983	3	3	0
45247589	1	1	0
45160578	3	3	0
44717956	3	3	0
44610488	4	4	0
44416168	5	4	1
44376708	4	4	0
43431410	6	5	1
42838411	4	4	0
42563872	1	1	0
42347780	3	3	0
42089955	10	7	3
41464818	8	6	2
41276459	10	6	4
41060687	3	3	0
40864241	13	8	5
40259111	14	6	8
39938070	3	3	0
39615765	4	4	0
39575615	4	4	0
39011418	5	4	1
38357772	3	3	0
37743879	4	4	0
33597415	4	4	0
33412452	4	4	0
32596113	3	3	0
32113345	3	3	0
31950599	9	6	3
29939928	1	1	0
28789798	10	7	3
27903193	5	4	1
27824367	4	4	0
24628675	4	4	0
24416109	4	4	0
22510125	7	5	2
17595986	9	6	3
16945455	4	4	0
15970926	3	2	1
14453392	4	4	0
13029764	1	1	0
9206330	4	4	0
8642588	8	6	2
8345940	3	3	0
5125376	4	2	2
3424983	4	4	0
1658327	14	9	5
1526163	8	6	2
12672084	5	5	0
317127672	8	3	5
456651969	7	2	5
358300218	7	3	4
176165695	7	3	4
183272486	6	3	3
217447373	5	1	4
176003511	7	3	4
73600676	16	7	9
156290383	6	3	3
160700936	5	2	3
474861618	6	2	4
108431226	7	4	3
314351731	4	2	2
324367941	7	2	5
536932655	9	3	6
198553118	3	1	2
211109066	2	1	1
322704767	5	2	3
179138070	9	5	4
275956322	2	1	1
150976610	3	1	2
209386907	2	1	1
223841331	29	11	18
314805363	52	20	32
142675081	10	5	5
345022558	2	1	1
174866284	6	3	3
141121308	4	1	3
255794800	11	4	7
128404309	13	5	8
474128378	13	6	7
131822942	20	10	10
526453293	8	4	4
353764728	9	4	5
154853685	9	4	5
216106341	10	6	4
324746040	9	5	4
137073386	6	3	3
305610805	10	5	5
390427794	8	3	5
151149503	13	7	6
138555483	2	1	1
187532050	14	6	8
406349379	8	2	6
230492364	18	8	10
336847489	10	3	7
34510373	13	7	6
189760224	10	5	5
452728315	3	2	1
441163779	2	1	1
389737032	7	3	4
467280030	7	4	3
543580048	8	4	4
182309904	15	9	6
443571912	15	8	7
220246321	3	2	1
75357288	12	4	8
201205817	11	4	7
260382273	2	1	1
373353206	2	1	1
297673464	18	7	11
134311771	6	3	3
147887024	15	6	9
146770196	8	4	4
490458492	2	1	1
157695878	13	6	7
